Demmel,James,CS267 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,4,6
Geyer,Christopher,CS280 Spring 2005,Rate the overall teaching effectiveness of this instructor,2,1,1,1,3,1,1
Muthuswamy,B,EE100 Spring 2005,Rate the overall teaching effectiveness of this instructor,1,0,3,3,31,34,27
Howe,Roger T.,EE105 Spring 2005,Rate the overall teaching effectiveness of this instructor,1,0,1,1,8,25,21
Gustafson,Ture K.,EE117 Spring 2005,Rate the overall teaching effectiveness of this instructor,2,2,4,3,2,1,2
Ramchandran,Kannan,EE120 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,3,6,5,33,28
Gastpar,Michael,EE121 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,3,5,19,9
Walrand,Jean,EE122 Spring 2005,Rate the overall teaching effectiveness of this instructor,1,1,1,7,5,5,0
Sahai,Anant,EE126 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,4,8,6,4,0
Hu,Chenming,EE130 Spring 2005,Rate the overall teaching effectiveness of this instructor,3,1,0,3,9,21,29
Sanders,Seth,EE140 Spring 2005,Rate the overall teaching effectiveness of this instructor,8,8,4,10,7,5,2
Vladimirescu,Andrei,EE141 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,1,3,12,7,1,1
Cheung,Nathan W.,EE143 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,2,1,3,12,9,5
Conolly,Steven,EE145B Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,2,5,3,5
Derenzo,Stephen E.,EE145M Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,2,0,5,4,4
Fearing,Ronald,EE192 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,9,8,3
Niknejad,Ali,EE217 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,0,1,4,1
Kuehlmann,Andreas,EE219B Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,3,4
Sastry,S. Shankar,EE222 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,5,3,4
Bahai,Ahmad,EE224A Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,5,2
Messerschmitt,David G.,EE225A Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,10,5,5
Morgan,Nelson,EE225D Spring 2005,Rate the overall teaching effectiveness of this instructor,0,1,0,2,2,2,2
Anantharam,Venkat,EE229B Spring 2005,Rate the overall teaching effectiveness of this instructor,2,1,4,4,4,4,2
Gustafson,Ture K.,EE230 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,3,1,0,2,0
Subramanian,Vivek,EE231 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,1,7,9
Lieberman,Michael A.,EE239 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,4,4
Cagdaser,B,EE240 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,1,0,6,8,4,1
Rabaey,Jan,EE241 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,2,3,7,1
Cheung,Nathan W.,EE243 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,0,5,7,1
Pister,Kristofer,EE245 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,1,3,4,3,5,5
Pisano,Albert,EE246 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,6,4
Chang-Hasnain,Constance,EE40 Spring 2005,Rate the overall teaching effectiveness of this instructor,2,6,3,14,19,14,5
White,Richard M.,EE42 Spring 2005,Rate the overall teaching effectiveness of this instructor,0,6,6,8,2,1,0
Katz,Randy H.,CS150 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,2,7,24,26
Lazzaro,John,CS152 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,7,6
Arnold,Stephen,CS160 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,1,3,8,7,9,2
Kubiatowicz,John,CS162 Fall 2005,Rate the overall teaching effectiveness of this instructor,1,1,0,0,6,24,31
Fateman,Richard J.,CS164 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,1,2,2,6,1,0
Bodik,Ras,CS169 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,5,4,5,4
Jordan,Michael,CS170 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,3,7,37,23
Trevisan,Luca,CS172 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,2,5,3,1
Steiger,William,CS174 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,1,0,0,2,6,2
O'brien,James,CS184 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,1,1,3,12,7,1
Hellerstein,Joseph,CS186 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,1,5,13,12
Russell,Stuart,CS188 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,1,0,1,5,2,2
Joseph,Anthony D.,CS194 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,6,25,9
Tygar,Doug,CS194 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,3,5,9,9,8,7
Vazirani,Umesh,CS194 Fall 2005,Rate the overall teaching effectiveness of this instructor,1,0,1,5,11,17,5
Wagner,David,CS194 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,8,14,25
Harvey,Brian K.,CS195 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,0,1
Hellerstein,Joseph,CS262A Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,2,7,3
Roscoe,Timothy,CS262A Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,2,2,8,1
Necula,George,CS263 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,7,6
Sinclair,Alistair,CS271 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,13,8
Titterton,Nathaniel,CS3 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,6,18,35,22,1
Harvey,Brian K.,CS61A Fall 2005,Rate the overall teaching effectiveness of this instructor,1,0,3,8,22,41,30
Clancy,Michael J.,CS61BL Fall 2005,Rate the overall teaching effectiveness of this instructor,2,3,6,13,15,8,2
Garcia,Dan,CS61C Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,3,0,5,17,37
Rao,Satish,CS70 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,1,1,3,8,3,1
Wainwright,Martin J.,CS281A Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,8,12,9
Meinz,Kurt,CS61A Summer 2005,Rate the overall teaching effectiveness of this instructor,2,1,0,5,9,9,4
Ryan,Clint,CS3 Summer 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,3,4,5,4
Porter,George,CS61B Summer 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,4,6,9,11
Carle,Andy,CS61C Summer 2005,Rate the overall teaching effectiveness of this instructor,1,1,1,1,13,14,13
Nikolic,Borivoje,EE105 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,2,4,13,18,13,4
Gustafson,Ture K.,EE117 Fall 2005,Rate the overall teaching effectiveness of this instructor,1,4,2,1,0,0,0
Bokor,Jeffrey,EE119 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,3,7,6
Gastpar,Michael,EE120 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,8,27,23
Stoica,Ion,EE122 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,5,10,2
Zakhor,Avideh,EE123 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,3,12,3
Tendick,Frank,EE125 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,1,1,3,4,3,2
Sahai,Anant,EE126 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,2,3,5,5,3
Hsu,Ping,EE128 Fall 2005,Rate the overall teaching effectiveness of this instructor,2,1,0,2,1,4,8
Hu,Chenming,EE130 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,1,8,14,25
Pister,Kristofer,EE140 Fall 2005,Rate the overall teaching effectiveness of this instructor,2,1,2,7,14,20,11
Markovic,Dejan,EE141 Fall 2005,Rate the overall teaching effectiveness of this instructor,1,1,3,7,15,8,4
Niknejad,Ali,EE142 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,0,5,12,6
Cheung,Nathan W.,EE143 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,2,1,3,10,13,6
Derenzo,Stephen E.,EE145L Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,4,2,4
Attwood,David T.,EE213 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,2,1,4,7
Sastry,S. Shankar,EE221A Fall 2005,Rate the overall teaching effectiveness of this instructor,0,1,0,3,12,4,3
Walrand,Jean,EE226A Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,0,7,10,2
Wu,Ming,EE232 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,2,6,10,4
Chang-Hasnain,Constance,EE235 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,2,6,3,7,0
Keutzer,Kurt,EE244 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,0,1,10,1
Seshia,Sanjit,EE244 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,1,4,7,0
Khorramabadi,Haideh,EE247 Fall 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,0,4,4,2
Neureuther,Andrew R.,EE40 Fall 2005,Rate the overall teaching effectiveness of this instructor,4,3,8,12,8,2,1
Fearing,Ronald,EE42 Fall 2005,Rate the overall teaching effectiveness of this instructor,6,7,18,15,14,8,3
White,Richard M.,EE42 Fall 2005,Rate the overall teaching effectiveness of this instructor,3,9,12,19,10,7,1
Muthuswamy,B,EE100 Summer 2005,Rate the overall teaching effectiveness of this instructor,0,0,1,2,12,18,4
Florescu,Octavian.Dlm,EE40 Summer 2005,Rate the overall teaching effectiveness of this instructor,0,0,0,2,6,7,15
Poolla,Kameshwar,EE100 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,1,5,40,60
Wu,Ming,EE105 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,10,25,8
Ayazifar,Babak,EE120 Spring 2006,Rate the overall teaching effectiveness of this instructor,1,0,2,3,6,29,43
Varaiya,Pravin,EE120 Spring 2006,Rate the overall teaching effectiveness of this instructor,1,2,5,16,30,18,9
Anantharam,Venkat,EE121 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,2,1,2,0
Parekh,Abhay,EE122 Spring 2006,Rate the overall teaching effectiveness of this instructor,3,3,4,7,14,9,4
Tse,David,EE122 Spring 2006,Rate the overall teaching effectiveness of this instructor,1,4,1,9,11,12,4
Ramchandran,Kannan,EE123 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,5,8,11
Wainwright,Martin J.,EE126 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,1,0,2,4,20,17
Chua,Leon O.,EE129 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,2,4,4,11
Hu,Chenming,EE130 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,3,2,11,14,8
Subramanian,Vivek,EE140 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,2,5,9,8
Nikolic,Borivoje,EE141 Spring 2006,Rate the overall teaching effectiveness of this instructor,3,0,2,3,20,12,8
Cheung,Nathan W.,EE143 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,7,8,5
Derenzo,Stephen E.,EE145M Spring 2006,Rate the overall teaching effectiveness of this instructor,1,0,1,2,2,1,1
Fearing,Ronald,EE192 Spring 2006,Rate the overall teaching effectiveness of this instructor,1,0,0,5,7,10,6
Deboer,David,EE217 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,1,0,1,5,1,1
Brayton,Robert K.,EE219A Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,1,1,4
Kuehlmann,Andreas,EE219B Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,1,1,4
Seshia,Sanjit,EE219C Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,1,2,9,3
Tomlin,Claire,EE222 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,7,5
Tse,David,EE224B Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,4,8
Gastpar,Michael,EE225A Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,0,4,8
Zakhor,Avideh,EE225B Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,4,0
Walrand,Jean,EE228A Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,4,2
Sahai,Anant,EE229A Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,5,2,2
Gustafson,Ture K.,EE230 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,2,0,2,2,0,0
Subramanian,Vivek,EE231 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,3,9
Kaminow,Ivan,EE233 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,2,4,3,3
Niknejad,Ali,EE240 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,8,11,7
Rabaey,Jan,EE241 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,2,4,10,3
Neureuther,Andrew R.,EE243 Spring 2006,Rate the overall teaching effectiveness of this instructor,1,2,0,4,4,2,1
Chang-Hasnain,Constance,EE40 Spring 2006,Rate the overall teaching effectiveness of this instructor,3,17,12,20,30,18,6
White,Richard M.,EE42 Spring 2006,Rate the overall teaching effectiveness of this instructor,5,10,9,17,14,3,5
Pister,Kristofer,CS150 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,1,4,7,13,15,6
Canny,John,CS160 Spring 2006,Rate the overall teaching effectiveness of this instructor,2,1,2,5,9,4,0
Joseph,Anthony D.,CS162 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,0,2,19,15
Necula,George,CS164 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,2,7,15,14
Keutzer,Kurt,CS169 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,3,5,4,1
Sinclair,Alistair,CS170 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,6,18,19
Bartlett,Peter,CS174 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,2,1,5,2,1
O'brien,James,CS184 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,3,5,7,8,2
Franklin,Michael,CS186 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,1,1,3,15,22,3
Klein,Dan,CS188 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,1,1,5,12,20,20
Patterson,David A.,CS252 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,2,5,8
Brewer,Eric,CS262B Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,0,5,4
Roscoe,Timothy,CS262B Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,1,2,5,1
Demmel,James,CS267 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,1,0,0,2,4,1
Stoica,Ion,CS268 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,5,12,5
Rao,Satish,CS270 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,3,2,0,4,1,1
Wagner,David,CS276 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,4,7
Bartlett,Peter,CS281B Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,1,10,7,2
Fateman,Richard J.,CS282 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,1,1
Sequin,Carlo H.,CS285 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,4,5
Shewchuk,Jonathan,CS4 Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,1,2
Titterton,Nathaniel,CS3L Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,6,8,6,0
Harvey,Brian K.,CS61A Spring 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,9,15,33,14
Hilfinger,Paul,CS61B Spring 2006,Rate the overall teaching effectiveness of this instructor,0,1,2,6,13,25,14
Wawrzynek,John,CS61C Spring 2006,Rate the overall teaching effectiveness of this instructor,2,0,9,7,28,23,7
Vazirani,Umesh,CS70 Spring 2006,Rate the overall teaching effectiveness of this instructor,1,0,0,0,12,12,16
Pister,Kristofer,CS150 Fall 2006,Rate the overall teaching effectiveness of this instructor,4,2,4,9,13,14,4
Lazzaro,John,CS152 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,0,4,15,8
Agrawala,Maneesh,CS160 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,6,15,22,9
Kubiatowicz,John,CS162 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,3,4,28,19
Hilfinger,Paul,CS164 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,1,2,5,5,13,8
Necula,George,CS169 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,1,0,8,5,9,7
Papadimitriou,Christos,CS170 Fall 2006,Rate the overall teaching effectiveness of this instructor,4,0,0,1,12,24,23
Vazirani,Umesh,CS170 Fall 2006,Rate the overall teaching effectiveness of this instructor,2,0,2,4,7,21,19
Seshia,Sanjit,CS172 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,0,5,6,2
O'brien,James,CS184 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,1,2,3,9,7,4
Hellerstein,Joseph,CS186 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,1,4,5,21,21,6
Klein,Dan,CS188 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,0,4,17,18
Joseph,Anthony D.,CS194 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,0,13,27,11
Tygar,Doug,CS194 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,1,9,19,18,4
Harvey,Brian K.,CS195 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,2,4,3
Canny,John,CS260 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,5,3,0
Hellerstein,Joseph,CS262A Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,3,4,8,12
Rao,Satish,CS273 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,1,4,2
Shewchuk,Jonathan,CS274 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,0,0,9,8
Sequin,Carlo H.,CS284 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,0,3,10
Titterton,Nathaniel,CS3L Fall 2006,Rate the overall teaching effectiveness of this instructor,1,2,7,24,20,14,2
Harvey,Brian K.,CS61A Fall 2006,Rate the overall teaching effectiveness of this instructor,1,0,2,10,26,54,50
Shewchuk,Jonathan,CS61B Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,4,22,43
Garcia,Dan,CS61C Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,3,13,48
Papadimitriou,Christos,CS70 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,1,4,3,19,15,15
Vazirani,Umesh,CS70 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,1,0,8,15,18,14
Paxson,Vern,EE122 Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,1,3,10,18
Conolly,Steven,EE145B Fall 2006,Rate the overall teaching effectiveness of this instructor,0,0,0,2,3,7,4
Katz,Randy H.,CS150 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,1,3,3,20,39,22
Arnold,Stephen,CS160 Spring 2007,Rate the overall teaching effectiveness of this instructor,1,1,2,4,5,6,1
Smith,Alan J.,CS162 Spring 2007,Rate the overall teaching effectiveness of this instructor,1,5,2,3,4,3,0
Bodik,Ras,CS164 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,1,7,17,16
Bodik,Ras,CS169 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,3,3,1,1
Demmel,James,CS170 Spring 2007,Rate the overall teaching effectiveness of this instructor,1,3,6,7,21,13,4
Trevisan,Luca,CS172 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,4,6
Sinclair,Alistair,CS174 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,11,8
Feldman,Jerome A.,CS182 Spring 2007,Rate the overall teaching effectiveness of this instructor,4,2,2,3,4,3,1
Barsky,Brian,CS184 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,3,7,5,3
Narayanan,Srini,CS188 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,1,2,4,3,8
Hellerstein,Joseph,CS194 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,3,0
Wawrzynek,John,CS250 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,1,1,2,5,5,0
Kubiatowicz,John,CS252 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,4,5
Necula,George,CS263 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,2,1
Yelick,Katherine A.,CS267 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,4,4,1
Shenker,Scott,CS268 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,3,7
Karp,Richard M.,CS270 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,6,9,11
Bartlett,Peter,CS281 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,1,1,4,6,3,0
Garofalakis,Minos,CS286 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,1,2,3
Katz,Randy H.,CS39K Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,2,3,11
Titterton,Nathaniel,CS3L Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,4,11,11,4
Harvey,Brian K.,CS61A Spring 2007,Rate the overall teaching effectiveness of this instructor,2,0,4,17,38,44,40
Clancy,Michael J.,CS61BL Spring 2007,Rate the overall teaching effectiveness of this instructor,5,4,20,22,32,11,1
Garcia,Dan,CS61C Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,1,5,13,41,67
Trevisan,Luca,CS70 Spring 2007,Rate the overall teaching effectiveness of this instructor,1,3,6,6,14,8,1
Chang-Hasnain,Constance,EE100 Spring 2007,Rate the overall teaching effectiveness of this instructor,1,3,4,6,9,7,2
Wu,Ming,EE105 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,1,0,7,29,8
Niknejad,Ali,EE117 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,4,4,4,4,1
Ayazifar,Babak,EE120 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,1,0,2,10,57
Tse,David,EE121 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,1,0,5,6,3
Parekh,Shyam,EE122 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,3,2,8,2,2,0
Wolisz,Adam,EE122 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,1,3,3,5,5,0
Sahai,Anant,EE123 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,0,0,3,5,2
Walrand,Jean,EE126 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,3,6,12,5,0
Chua,Leon O.,EE129 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,3,0,6,7,5,4
King Liu,Tsu-Jae,EE130 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,1,2,4,13,21
Sanders,Seth,EE140 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,4,2,9,7,6
Nikolic,Borivoje,EE141 Spring 2007,Rate the overall teaching effectiveness of this instructor,0,0,2,1,3,8,4
